string_suffix,1h_rep1,1h_rep2,1h_rep3,3h_rep1,3h_rep 2,3h_rep3,5h_rep1,5h_rep 2,5h_rep3,7h_rep1,7h_rep2
YLL028W,95.2907,86.1417,88.16,499.43,560.994,512.452,875.59,751.454,931.456,946.604,954.244
YJL137C,95.2017,92.6724,81.806,223.619,257.095,224.048,352.102,366.088,388.763,527.338,547.445
YLR048W,81.4811,103.388,84.9718,288.223,233.351,322.781,303.163,407.906,307.344,347.223,273.662
YJR099W,86.8972,98.1064,85.199,303.203,288.552,322.735,362.052,406.008,372.648,319.841,294.897
YMR073C,92.6283,82.3649,95.7429,437.134,451.92,438.647,760.625,773.027,820.217,877.885,927.084
YJL066C,93.7425,95.305,82.1483,385.737,352.255,462.745,675.3,836.854,655.556,895.478,679.87
YGR191W,96.5298,83.9775,90.7647,625.715,676.382,627.688,829.647,828.153,936.78,711.286,763.493
YDL008W,101.154,90.0745,81.2775,163.917,175.268,175.703,188.66,194.621,237.718,168.61,188.555
YIL065C,97.6651,86.5705,88.9701,537.906,531.06,538.931,1189.46,1250.46,1269.66,1483.66,1485.29
YLR104W,90.9216,73.8545,108.524,240.213,299.328,242.345,631.435,550.67,717.077,610.186,776.648
YDR515W,91.3435,88.8423,93.1377,676.151,783.236,728.882,1198.21,1305.39,1410.33,1404.75,1438.1
YKR086W,99.1266,74.6802,99.5376,575.314,583.747,587.999,967.996,1051.83,1093.02,1189.11,1193.9
YLR079W,92.6486,98.4847,82.2906,251.621,250.075,221.584,470.037,489.25,529.815,631.494,633.322
YPL153C,87.487,86.7867,99.8553,333.823,362.475,330.878,503.22,557.375,588.848,753.9,775.637
YNL181W,93.4992,103.614,77.4582,530.128,521.505,543.25,762.412,782.305,805.319,857.424,860.695
YOR377W,93.1179,85.9304,95.7796,371.4,405.849,384.638,460.991,494.161,530.724,515.729,509.939
YIL161W,90.514,89.6605,94.6615,339.56,377.131,348.399,541.391,555.621,606.05,634.904,670.006
YEL012W,101.06,85.7307,88.6583,314.927,358.043,336.541,510.815,546.867,577.116,623.448,670.781
YNR007C,92.4196,84.4851,98.6331,417.773,447.761,431.035,815.706,848.04,944.862,1079.65,1147.87
YGR081C,100.188,92.0815,83.6284,422.504,409.033,449.186,455.54,515.279,523.704,447.502,441.223
YLL007C,92.8069,89.3849,93.9622,458.863,477.747,458.302,623.238,617.301,672.579,659.657,684.779
YIL046W,102.191,79.4809,94.5096,529.313,584.073,558.619,774.575,768.356,838.528,903.122,974.108
YBR125C,90.8659,92.018,93.76,435.317,503.871,451.428,688.135,686.514,727.117,729.501,755.226
YCR075W-A,95.7424,80.2168,101.417,277.717,293.844,285.697,408.936,497.219,516.484,457.113,450.514
YAL030W,89.7871,80.0512,108.021,613.295,687.952,649.942,1082.87,1056.46,1184.46,1122.79,1181.51
YMR106C,92.0628,92.1879,93.7141,384.083,407.126,452.948,542.202,599.216,592.755,604.434,591.939
YER071C,97.3237,75.1021,105.661,355.519,406.745,347.467,651.558,657.712,726.565,732.467,758.53
YIL039W,101.515,76.2637,100.713,986.252,1043.73,982.901,1731.75,1756.38,1906.95,2037.5,2062.44
YCR017C,81.2403,98.4467,98.9289,991.675,1046.7,1065.97,1717.55,1656.66,1749.81,1763.53,1764.75
YOR125C,91.3979,86.9611,100.938,410.972,448.15,443.682,771.129,718.016,819.94,741.467,804.714
YIR033W,88.6701,91.4029,99.31,459.352,434.722,451.834,611.267,629.05,617.446,651.581,622.529
YPL213W,95.8582,92.4764,91.092,276.41,285.782,290.185,347.496,375.42,368.953,268.903,269.549
YKL059C,87.055,101.674,91.4696,286.048,256.096,312.264,316.878,364.669,343.318,314.494,287.032
YBR193C,89.4601,102.623,88.1746,309.75,319.676,372.473,516.438,606.368,536.86,478.768,395.027
YNR013C,93.2776,92.4839,95.1638,506.089,585.743,497.226,785.824,750.215,898.404,810.915,948.038
YDR436W,104.226,81.5763,95.2131,540.026,579.415,597.467,1179.77,1242.37,1337.62,1832.62,1708.13
YIR038C,95.393,89.7481,96.0969,224.739,277.658,253.731,437.972,421.288,489.798,614.534,692.755
YHL029C,101.896,83.1817,97.9916,495.022,559.138,501.368,763.935,711.99,838.372,787.137,902.161
YPR164W,98.4577,83.1873,101.435,467.683,497.641,453.388,565.731,576.101,628.527,517.651,507.041
YOR085W,95.6138,89.1758,98.4607,934.793,998.505,964.753,1627.71,1661.59,1823.65,1597.42,1584.22
YLR006C,98.7598,93.3951,91.3962,263.391,296.477,264.766,350.952,354.226,412.787,358.079,390.697
YIL048W,91.8112,89.8083,102.351,739.333,789.63,757.586,1137.83,1216.87,1193.16,1340.01,1368.45
YDR081C,100.761,95.8723,87.4009,352.53,382.96,366.095,533.756,558.541,611.322,637.495,653.487
YJL143W,101.312,89.8614,93.1821,365.563,414.878,391.67,603.045,599.289,634.494,612.724,628.209
YBR001C,92.7722,96.3266,95.3241,434.394,437.55,478.905,664.825,775.254,717.909,870.609,733.1
YMR130W,90.3002,92.7361,101.686,513.835,524.681,524.077,666.051,627.93,673.346,627.531,635.223
YPR180W,94.0654,89.1694,101.674,377.265,389.05,365.792,598.407,612.836,653.35,654.282,715.414
YKR023W,98.2953,97.145,89.5348,557.775,550.31,581.14,779.501,903.666,883.51,852.176,802.713
YDR528W,98.0741,91.9944,95.0018,211.016,228.987,218.38,178.297,170.669,195.358,150.063,152.017
YPR134W,103.579,91.6648,90.4427,346.016,384.527,364.866,541.808,583.495,619.082,648.698,640.629
YNR012W,92.3447,96.2948,97.0853,523.661,523.822,526.481,605.463,650.736,654.398,591.018,592.429
YHR133C,93.3837,91.991,100.386,1086.1,1112.94,1202.74,1684.14,1815.37,1818.36,1864.19,1685.26
YPL094C,107.33,71.9984,106.524,742.56,919.252,720.832,1293.45,1123.37,1486.13,1184.82,1429.9
YJR008W,90.4082,84.3618,111.178,270.352,306.131,259.663,682.408,687.523,736.479,1028.63,1075.64
YKR057W,98.0998,83.3235,104.81,57.6186,57.7271,63.4846,58.0182,82.0456,57.9615,49.9075,40.6448
YPR166C,95.1143,85.5929,105.827,269.856,328.823,306.424,422.756,407.795,462.075,452.924,489.279
YGL231C,100.985,85.7938,99.9216,444.782,503.369,471.03,783.009,793.512,889.515,916.664,938.791
YPR070W,95.5887,95.5333,95.8364,406.427,445.755,440.481,601.437,673.248,649.317,757.376,718.117
YOL124C,97.5191,89.5178,100.437,318.922,360.779,355.421,426.181,456.381,498.913,460.174,519.81
YMR153W,88.6691,98.8451,100.228,365.378,341.079,364.458,504.395,544.832,524.517,608.058,563.673
YFR049W,97.8006,87.2195,102.908,228.499,236.674,241.035,362.581,365.94,422.921,361.187,352.878
YJR138W,103.654,83.4492,101.4,541.78,576.415,549.574,739.986,756.434,825.42,778.291,842.601
YML049C,103.792,83.5942,101.405,716.217,789.817,715.253,1103.01,1078.51,1194.26,1139.12,1196.34
YOR118W,88.0894,101.862,99.2141,587.11,626.341,628.919,924.354,995.676,999.199,1126.45,1105.72
YGL017W,96.5193,86.0255,107.15,525.857,607.82,561.966,904.075,888.412,973.361,1039.61,1142.88
YGR084C,95.5409,95.2816,98.9317,242.818,256.036,235.7,255.694,279.218,293.617,175.134,192.494
YLR373C,96.7325,90.5536,102.699,493.544,536.684,521.002,672.431,707.401,755.108,722.307,754.766
YDL144C,97.2936,90.9418,102.393,472.093,519.039,523.107,733.187,800.84,800.348,891.826,820.862
YLR419W,111.648,82.2696,97.0987,565.671,642.285,598.344,964.461,917.972,1062.88,1202.96,1273.84
YDR079C-A,105.669,84.9908,101.717,253.29,277.084,275.179,314.372,329.184,369.648,263.162,286.697
YHR017W,107.869,92.0735,92.9832,822.512,852.267,903.027,1316.46,1372.05,1385.6,1419.04,1435.62
YPL135W,101.284,92.9334,99.1899,177.11,177.519,177.072,313.119,329.233,327.648,417.483,407.768
YDR192C,95.6715,102.176,95.6404,209.187,225.381,242.972,306.672,316.302,323.798,317.859,298.585
YAL047C,94.8385,98.871,99.8309,381.662,404.448,393.977,538.75,554.175,584.532,592.192,621.561
YNL051W,100.934,93.7949,98.8356,472.54,495.998,480.395,608.373,609.179,650.198,560.97,593.504
YDL219W,98.8536,90.1786,104.582,402.831,407.683,416.236,646.114,700.368,646.681,729.288,707.23
YKL192C,106.888,79.9658,106.809,230.653,283.425,215.656,436.327,393.827,517.903,423.353,575.021
YKL165C,99.9437,95.4408,98.3305,810.295,842.506,828.78,1135.21,1130.59,1215.16,1221.57,1201.78
YKL166C,101.021,96.1648,96.9325,476.83,503.914,511.096,737.992,788.583,833.162,807.829,806.669
YPL222W,106.079,98.5965,89.7237,498.754,549.437,510.116,812.065,794.926,886.244,903.19,970.575
YGL254W,98.4026,100.106,96.1318,512.933,532.97,508.357,612.426,634.269,667.704,557.266,558.368
YIL123W,105.815,79.3753,109.574,411.528,459.777,445.973,1008.13,983.886,1119.26,1208.22,1307.46
YEL043W,106.544,96.001,92.6092,475.333,496.546,491.143,763.265,803.201,845.309,807.895,783.789
YOR253W,97.8692,96.7123,102.118,231.31,288.678,273.017,359.247,386.488,409.436,327.137,320.912
YDL010W,106.601,86.8719,103.278,306.046,363.032,324.391,484.516,496.474,497.99,547.543,573.676
YKL154W,108.143,83.4085,105.204,341.708,407.495,385.125,556.04,532.51,608.38,558.325,645.049
YNL062C,112.996,89.1407,94.9575,425.256,481.426,437.859,673.871,663.623,735.006,738.585,794.408
YPL152W,100.101,89.0866,108.034,625.915,607.559,632.225,1108.02,1205.01,1144.18,1270.21,1185.78
YBR282W,106.528,93.5081,97.3225,337.779,392.509,351.192,472.512,463.184,560.88,426.994,466.163
YKL155C,111.47,92.4806,93.5409,413.18,439.882,377.52,521.641,536.281,580.524,503.331,505.444
YOR299W,106.068,97.6572,93.8004,414.014,451.608,449.314,647.865,628.132,708.763,792.248,817.909
YNR039C,105.489,86.9072,105.13,480.468,523.747,475.547,789.093,713.619,827.219,814.651,892.718
YLR299W,105.256,98.3973,94.1901,264.365,278.161,275.607,445.737,468.221,482.289,507.828,504.769
YMR210W,110.779,92.061,96.2397,306.044,353.816,301.617,429.223,383.31,493.291,454.982,531.126
YEL020C,107.641,93.3499,98.2197,606.431,618.395,608.49,1208.77,1218.82,1321.41,1535.27,1585.26
YDL002C,108.402,97.1875,93.8803,372.109,383.483,386.448,464.141,462.116,499.817,423.523,447.025
YPR089W,115.497,92.2667,91.7251,572.516,593.321,569.28,924.76,966.782,1002.17,1081.25,1105.08
YGR102C,98.4815,98.3183,102.733,272.043,299.968,300.693,451.927,435.994,440.265,412.282,426.953
YER030W,111.263,96.0676,92.2506,279.683,286.567,275.801,212.476,212.355,220.499,163.025,152.013
YMR238W,87.7731,114.98,96.9198,326.001,269.626,366.502,488.38,600.287,472.499,1000.3,752.41
YDR196C,100.645,92.8766,106.26,416.754,452.14,452.912,751.988,793.784,874.737,1065.96,1069.78
YML099C,102.507,94.8569,102.421,470.013,521.841,500.278,732.662,720.413,836.272,767.418,857.282
YOR371C,97.6009,93.1206,109.217,411.646,414.594,403.355,553.987,561.557,623.453,633.038,636.836
YGR048W,96.6253,95.3091,108.082,441.828,462.486,479.56,658.784,751.69,715.374,807.499,775.047
YPL206C,106.278,97.0875,96.6763,616.269,647.449,681.482,1170.94,1274.81,1246.82,1605.54,1562.84
YDR197W,94.8844,92.598,112.923,490.542,525.356,507.492,737.495,792.761,795.862,805.666,806.677
YDR245W,91.7587,107.505,101.22,748.914,842.17,767.525,1096.63,1054.7,1218.77,1154.73,1223.48
YJR040W,101.131,95.4334,104.842,693.146,730.955,727.426,986.137,1039.8,1078.51,1024.44,1062.91
YEL029C,108.219,91.6567,101.756,335.136,400.606,347.193,580.295,548.151,683.349,642.041,745.456
YPL099C,102.09,100.017,99.5537,453.921,470.109,498.926,675.157,693.279,738.162,747.54,794.377
YBR146W,103.498,90.8826,107.977,411.985,403.516,406.494,713.574,748.602,800.904,772.394,790.218
YDR378C,102.216,84.0935,116.08,233.559,255.998,226.694,281.948,278.073,315.776,243.332,261.021
YML082W,108.918,94.6499,99.1126,335.212,364.588,351.22,399.704,440.806,470.06,463.18,474.784
YKR060W,111.517,92.1839,99.1685,395.665,450.014,423.163,559.409,547.999,619.943,627.215,664.662
YIL064W,97.1339,105.117,100.684,384.504,364.571,358.758,441.732,481.46,429.756,383.627,364.288
YKR009C,100.585,99.1212,103.245,327.598,334.461,339.581,649.81,676.438,700.897,1651.34,1639.29
YKL074C,100.458,88.5238,114.3,423.281,534.504,409.788,675.527,586.498,794.488,658.317,746.041
YOR321W,104.023,87.0829,112.213,917.358,1022.57,1000.85,1648.84,1616.06,1813.51,1707.86,1784.87
YJL201W,110.729,91.5315,101.495,554.01,594.645,588.033,809.416,861.161,918.332,950.371,933.903
YBL071W-A,93.8324,112.848,97.3139,339.25,345.607,367.759,388.495,488.865,435.558,293.028,283.597
YGL141W,103.166,92.7281,108.333,693.992,752.737,713.518,1242.71,1384.42,1422.55,1609.61,1618.6
YBR257W,95.8742,101.962,106.856,430.82,461.907,454.264,537.413,554.977,602.838,600.518,631.773
YMR224C,101.685,96.0658,107.043,574.334,633.9,586.257,1121.4,1167.59,1303.58,1246.87,1342.24
YFR008W,102.976,97.2477,104.691,259.03,266.835,264.237,306.41,344.662,321.094,327.187,298.462
YBR237W,110.199,93.445,101.479,389.234,411.453,385.479,577.149,607.832,611.558,580.946,603.084
YHL039W,96.6485,99.5272,109.317,531.861,536.184,564.908,782.972,849.217,838.441,947.098,909.128
YMR258C,99.5163,102.533,104.025,551.684,620.885,621.838,1028.44,1109.58,1137.37,1394.68,1396.32
YNR049C,108.232,99.1976,99.5391,228.635,244.107,242.83,332.237,350.369,360.042,382.643,364.135
YOR359W,112.891,95.5877,98.6538,198.905,231.203,232.593,271.306,270.129,304.845,279.899,277.165
YNL050C,110.72,90.2415,106.362,254.823,270.678,246.593,345.528,308.909,393.346,287.339,322.512
YGL241W,99.2552,99.1815,109.073,695.977,742.109,737.141,1069.04,1072.07,1140.36,1118.46,1158.2
YMR209C,102.857,100.249,105.036,856.492,875.789,909.401,1511.73,1561.28,1636.55,1793.61,1780.54
YLR214W,111.251,97.5758,100.175,378.458,391.422,363.42,299.231,279.007,325.145,253.439,253.525
YLR407W,102.188,104.418,102.46,320.051,339.483,355.46,484.442,542.192,603.056,635.973,648.773
YER034W,111.348,86.1453,111.72,395.53,463.991,388.187,732.586,675.066,861.021,667.175,794.632
YJR042W,104.542,94.4102,110.576,635.46,635.642,641.699,961.261,1026.11,1022.68,1173.97,1101.39
YNL129W,115.04,82.5652,112.293,292.657,332.949,299.194,543.365,485.657,560.269,558.935,636.508
YEL027W,97.534,104.414,107.968,569.513,594.208,559.153,734.198,696.778,716.112,588.365,595.535
YDR140W,113.997,86.5189,109.507,563.272,633.914,583.833,1044.62,999.133,1163.72,1172.07,1353.91
YJR062C,101.087,105.205,104.118,648.746,607.478,640.621,979.349,1083.66,1005.51,1242.22,1171.49
YPR127W,104.402,99.3014,107.786,230.148,276.195,223.43,457.592,468.601,512.568,662.601,753.621
YLR207W,101.482,100.523,109.577,850.237,889.003,891.313,1305.75,1413.98,1454.85,1329.98,1319.25
YGL226C-A,102.674,107.724,101.302,273.778,298.259,308.599,456.657,536.3,517.048,555.089,517.692
YLR287C,106.067,98.7027,107.034,470.591,504.948,472.917,667.149,671.134,754.629,739.089,787.136
YKR002W,109.31,95.6839,106.92,725.566,796.979,704.093,1173.45,1123.18,1283.25,1107.09,1307.17
YHR147C,115.113,104.148,92.664,311.12,322.39,355.491,421.433,463.461,440.926,434.669,407.457
YAL026C,92.8506,103.359,116.012,585.067,653.987,614.508,861.705,826.462,917.899,781.394,846.93
YBR205W,105.77,106.295,100.858,952.161,909.8,1021.81,1246.24,1422.74,1300.6,1425.9,1317.75
YIL157C,109.453,99.9248,103.658,343.631,358.117,331.383,544.831,512.487,549.436,438.105,470.797
YMR236W,107.378,99.1891,106.584,248.452,265.36,251.214,269.267,285.011,295.633,244.059,253.938
YGR007W,108.382,101.095,103.826,271.317,275.116,302.052,378.836,403.179,417.376,420.038,448.908
YMR008C,110.001,97.533,105.784,708.524,757.063,759.549,1500.79,1457.59,1605.29,2100.51,2002.11
YOR054C,101.76,102.043,109.525,346.211,407.972,356.054,550.044,568.819,635.821,488.064,544.03
YIL111W,118.887,101.648,93.0374,335.52,342.07,350.75,521.129,593.611,553.885,625.935,570.312
YER037W,110.272,97.1565,106.266,271.026,264.991,284.963,398.644,440.312,437.151,212.844,201.689
YJL126W,103.8,105.549,105.3,309.513,328.062,317.19,401.7,438.639,467.734,435.058,433.018
YGR013W,109.861,105.549,99.3117,391.574,440.658,388.758,566.744,585.446,610.528,584.209,620.994
YJL198W,112.811,104.662,97.9705,422.703,431.133,424.247,508.962,521.707,533.986,573.322,568.103
YDL230W,107.744,92.5648,116.206,393.397,394.713,398.378,660.117,697.038,771.737,847.627,808.397
YDR251W,112.955,90.194,113.896,445.666,429.473,404.653,661.851,669.994,700.648,718.898,748.062
YFL021W,110.89,109.896,96.797,218.772,260.623,245.393,317.725,347.639,355.276,367.321,358.253
YDL025C,108.321,98.4366,110.949,448.399,513.61,496.541,1133.19,1114.74,1327.58,1457.48,1601.58
YOL045W,104.033,102.861,111.7,699.728,709.667,716.931,1287.1,1335.69,1426.43,1773.64,1766.69
YDR301W,103.393,95.1518,120.05,610.576,684.194,602.568,984.39,968.347,1099.08,1019.53,1119.8
YPL178W,103.253,98.6191,116.853,348.149,365.372,337.016,441.748,433.978,504.028,422.913,468.008
YBR289W,106.709,104.715,107.389,293.946,286.212,289.37,373.953,377.032,421.131,360.23,345.68
YMR277W,102.981,103.007,113.06,373.783,386.528,388.169,469.635,512.21,517.308,509.309,524.185
YIL160C,106.471,105.213,107.393,152.616,157.189,142.379,244.144,238.989,276.51,512.817,545.291
YDR244W,108.501,92.6513,117.938,432.984,481.949,489.011,884.459,943.121,978.783,986.14,1034.14
YOL125W,111.288,103.066,104.882,437.19,433.751,475.376,554.17,596.48,565.897,609.397,569.958
YLR433C,109.239,103.638,106.949,515.419,548.967,526.587,788.89,752.511,845.232,747.707,803.484
YLR290C,110.697,103.713,105.631,349.622,384.549,365.086,763.049,773.688,846.934,1071.13,1093.52
YDL043C,112.08,100.966,107.058,381.18,397.08,397.56,474.542,544.647,555.854,547.958,521.21
YDR080W,103.239,105.481,111.598,655.286,753.96,704.577,1182.91,1128.52,1271.51,1342.58,1369.92
YAL054C,111.957,101.661,106.929,252.966,301.614,246.869,557.084,544.193,632.364,1723.99,1816.22
YJR100C,114.982,99.9087,105.913,439.548,492.793,454.071,802.494,783.402,860.738,920.82,994.869
YAL046C,112.486,94.9572,113.858,358.306,397.744,350.223,462.756,458.899,531.324,340.795,335.826
YBL112C,102.329,97.8952,121.108,383.438,425.029,443.427,503.736,485.385,487.822,493.194,558.516
YDR531W,107.39,102.673,111.645,523.029,543.186,544.837,855.584,877.032,889.908,939.3,978.954
YKR049C,104.752,99.6081,117.621,511.934,563.376,512.495,1100.26,1095.2,1222.11,1387.95,1442.5
YHR209W,113.473,99.0561,109.719,377.316,460.837,383.223,1320.99,1241.87,1429.7,2714.08,2999.28
YML102W,115.924,105.739,100.778,299.865,311.582,313.777,431.359,460.477,469.5,488.137,488.861
YDL188C,111.338,93.5849,117.536,377.79,389.74,399.645,670.097,695.468,695.052,792.512,724.791
YLR052W,111.038,98.7748,113.074,254.105,304.157,260.219,360.863,315.864,389.116,262.893,304.708
YOR040W,117.284,105.028,100.886,351.705,345.821,372.865,473.162,522.651,464.314,576.949,536.667
YPL132W,98.0867,113.417,111.824,473.533,459.46,518.86,749.85,822.564,735.405,851.648,805.167
YEL050C,110.645,104.237,108.757,605.443,696.665,644.486,1025.06,992.739,1118.14,1086.12,1108.28
YEL062W,104.464,113.293,105.986,297.489,311.964,310.523,303.951,287.06,325.285,240.739,257.658
YLR225C,105.959,107.847,110.971,541.172,583.455,544.492,1028.5,1107.72,1112.79,1397.6,1388.65
YER123W,116.206,101.571,107.521,631.847,717.089,688.534,947.651,947.147,1063.17,1059.18,1096.46
YOR353C,116.022,105.771,104.079,447.739,481.974,470.219,736.974,790.476,781.775,938.339,910.505
YAR014C,118.587,97.3807,110.484,275.017,289.29,285.214,428.24,462.739,522.258,453.182,464.985
YBR129C,112.855,104.446,109.653,358.434,415.946,389.959,492.704,493.442,546.749,494.889,516.059
YMR162C,116.752,93.3319,116.877,1016.41,1086.46,1041.67,1543.03,1533.05,1712.92,1438.33,1526.73
YHR083W,116.696,93.8529,116.919,354.131,425.694,372.383,576.115,522.175,660.359,577.784,689.552
YJL207C,110.32,106.115,111.609,804.201,837.217,847.524,1256.49,1258.66,1342.79,1468.95,1506.24
YKL214C,116.267,106.914,104.925,528.784,539.433,539.837,771.884,805.546,801.006,838.85,896.719
YKL116C,110.429,104.086,113.958,298.686,348.053,317.098,486.605,491.635,552.312,648.018,707.302
YCR042C,116.867,103.832,108.039,625.163,665.178,669.57,931.267,953.126,1036.4,942.319,1008.22
YML005W,120.397,97.5393,111.001,537.513,576.812,542.488,753.375,767.007,836.705,830.439,879.106
YPL274W,110.903,115.086,103.135,606.706,575.817,660.327,582.41,620.742,579.655,553.522,503.964
YDR077W,106.836,102.932,119.386,174.972,178.61,186.331,463.789,459.772,501.935,654.66,679.852
YNL048W,114.154,101.459,113.84,1112.25,1207.44,1177.07,1910.21,1942.06,2113.78,2015.22,2047.57
YGR177C,104.743,110.866,113.847,640.349,658.281,693.213,854.112,895.166,957.255,871.274,908.292
YOL062C,113.896,104.187,111.657,470.635,549.45,498.621,724.282,718.271,811.958,746.869,796.57
YCR047C,110.109,119.905,100.199,453.262,440.853,463.148,522.192,586.296,581.886,487.766,416.954
YCL031C,124.368,96.6711,109.33,440.465,483.334,471.197,728.333,753.268,855.773,816.614,905.825
YKL025C,118.803,102.158,109.65,560.686,609.135,609.305,839.933,918.896,942.849,1057.23,1037.49
YNL044W,116.734,113.443,100.753,695.145,617.788,720.461,889.382,1050.33,860.532,1320.3,1181.18
YDR268W,120.906,96.2395,113.853,408.652,497.966,405.572,787.4,734.901,884.785,895.323,1014.42
