string_external_id	abundance
4932.YPR005C	1.1
4932.YKL098W	1.1
4932.YGL152C	1.1
4932.YDL179W	1.1
4932.YGR160W	1.09
4932.YPR068C	1.09
4932.YAR060C	1.09
4932.YPR153W	1.09
4932.YDL247W	1.09
4932.YLR149C	1.09
4932.YMR154C	1.09
4932.YJR153W	1.09
4932.YOR394W	1.08
4932.YJL213W	1.08
4932.YOR161W-B	1.08
4932.YLR307W	1.08
4932.YGR168C	1.08
4932.YPL136W	1.08
4932.YFL065C	1.08
4932.YKL090W	1.07
4932.YOR190W	1.07
4932.YAL067C	1.07
4932.YCR073C	1.07
4932.YCR091W	1.07
4932.YJL219W	1.07
4932.YEL072W	1.07
4932.YKL053W	1.07
4932.YJR156C	1.07
4932.YNR002C	1.06
4932.YOR333C	1.06
4932.YDL200C	1.06
4932.YHL022C	1.06
4932.YBL012C	1.06
4932.YCR102C	1.06
4932.YCR007C	1.05
4932.YDL037C	1.05
4932.YOR368W	1.05
4932.YPL278C	1.05
4932.YNL018C	1.04
4932.YEL067C	1.04
4932.YJL181W	1.04
4932.YOR049C	1.04
4932.YNL339C	1.04
4932.YOR183W	1.04
4932.YKL177W	1.03
4932.YJL106W	1.03
4932.YPL264C	1.03
4932.YDR455C	1.03
4932.YFL013W-A	1.02
4932.YHR185C	1.02
4932.YPR146C	1.02
4932.YBL071C	1.02
4932.YMR306C-A	1.02
4932.YNL033W	1.02
4932.YBR200W-A	1.02
4932.YMR325W	1.01
4932.YDL241W	1.01
4932.YBL049W	1.01
4932.YCR064C	1.01
4932.YDR149C	1.01
4932.YIR029W	1.01
4932.YGR227W	1.01
4932.YLR443W	1.01
4932.YGL136C	1.01
4932.YDR374C	1.0
4932.YPR039W	1.0
4932.YGL258W	1.0
4932.YJL156W-A	1.0
4932.YHR210C	1.0
4932.YER039C	1.0
4932.YHR151C	1.0
4932.YDR445C	1.0
4932.YLR446W	0.999
4932.YMR294W-A	0.997
4932.YCL021W-A	0.996
4932.YBR217W	0.996
4932.YKL107W	0.995
4932.YGR290W	0.99
4932.YOR071C	0.99
4932.YGR144W	0.99
4932.YPR007C	0.989
4932.YOR378W	0.988
4932.YDR151C	0.987
4932.YIL089W	0.986
4932.YLR041W	0.986
4932.YLR154W-A	0.986
4932.YNR064C	0.985
4932.YBR134W	0.984
4932.YEL028W	0.983
4932.YOL161C	0.983
4932.YOL159C	0.982
4932.YER135C	0.979
4932.YMR306W	0.979
4932.YKL076C	0.977
4932.YKR061W	0.977
4932.YIL054W	0.972
4932.YGR131W	0.969
4932.YGR212W	0.961
4932.YIR041W	0.96
4932.YGR067C	0.959
4932.YGL118C	0.957
4932.YNL331C	0.956
4932.YOR277C	0.956
4932.YIL142C-A	0.953
4932.YNL294C	0.953
4932.YOR192C	0.951
4932.YFL066C	0.95
4932.YPL054W	0.95
4932.YOL003C	0.947
4932.YOR149C	0.945
4932.YDL118W	0.945
4932.YPR202W	0.945
4932.YLR049C	0.944
4932.YCR100C	0.944
4932.YOR390W	0.942
4932.YMR085W	0.941
4932.YKL100W-A	0.939
4932.YGL204C	0.939
4932.YBR183W	0.936
4932.YDR315C	0.935
4932.YFL056C	0.934
4932.YPL201C	0.934
4932.YHR035W	0.933
4932.YLR092W	0.93
4932.YKR012C	0.928
4932.YHR180W	0.928
4932.YLR076C	0.927
4932.YBR076W	0.927
4932.YFL057C	0.927
4932.YHL006W-A	0.925
4932.YMR065W	0.924
4932.YDL093W	0.924
4932.YLR428C	0.923
4932.YOR015W	0.921
4932.YNR060W	0.921
4932.YBR224W	0.921
4932.YMR155W	0.919
4932.YGR153W	0.919
4932.YNL187W	0.918
4932.YDR355C	0.917
4932.YNL188W	0.917
4932.YER180C	0.914
4932.YCR045C	0.914
4932.YIL009C-A	0.908
4932.YOR282W	0.908
4932.YHR218W-A	0.907
4932.YGR107W	0.906
4932.YLR246W	0.906
4932.YHR093W	0.906
4932.YCR097W	0.905
4932.YML068W	0.904
4932.YHR213W	0.903
4932.YDR194W-A	0.902
4932.YMR118C	0.901
4932.YMR254C	0.9
4932.YLR255C	0.897
4932.YLR466W	0.897
4932.YGL259W	0.897
4932.YDL228C	0.896
4932.YHR218W	0.896
4932.YCL002C	0.895
4932.YJR020W	0.895
4932.YBR027C	0.894
4932.YGL007W	0.894
4932.YMR206W	0.889
4932.YOL165C	0.889
4932.YDR467C	0.888
4932.YBR147W	0.884
4932.YPR203W	0.884
4932.YKL156C-A	0.883
4932.YLR217W	0.883
4932.YNL144C	0.88
4932.YNL196C	0.877
4932.YNL057W	0.875
4932.YPR108W-A	0.874
4932.YDR522C	0.874
4932.YKL070W	0.873
4932.YJR114W	0.873
4932.YER106W	0.873
4932.YDL009C	0.871
4932.YDR509W	0.87
4932.YJR036C	0.87
4932.YHR079C-A	0.87
4932.YDR535C	0.869
4932.YML133C	0.868
4932.YMR194C-A	0.867
4932.YML099W-A	0.866
4932.YKL068W-A	0.866
4932.YJL152W	0.866
4932.YER189W	0.865
4932.YOL163W	0.863
4932.YBR124W	0.862
4932.YDR274C	0.86
4932.YGR045C	0.858
4932.YER186C	0.858
4932.YDR290W	0.857
4932.YOR041C	0.855
4932.YEL045C	0.854
4932.YGR197C	0.854
4932.YLL066C	0.853
4932.YDL071C	0.853
4932.YLR031W	0.852
4932.YGR035C	0.852
4932.YML090W	0.852
4932.YDR179W-A	0.851
4932.YER076C	0.849
4932.YKL131W	0.847
4932.YLR173W	0.846
4932.YLL067C	0.838
4932.YEL075C	0.838
4932.YJR108W	0.836
4932.YOR396W	0.836
4932.YIL073C	0.836
4932.YMR141C	0.835
4932.YJR021C	0.835
4932.YKL220C	0.833
4932.YCR013C	0.832
4932.YLR341W	0.832
4932.YJL108C	0.831
4932.YFL061W	0.831
4932.YGL123C-A	0.83
4932.YMR133W	0.83
4932.YLR165C	0.829
4932.YBR284W	0.829
4932.YBR298C	0.828
4932.YMR245W	0.827
4932.YMR052C-A	0.824
4932.YDR133C	0.824
4932.YEL004W	0.823
4932.YPL244C	0.823
4932.YGL072C	0.821
4932.YIL177C	0.821
4932.YOR313C	0.818
4932.YDR354C-A	0.818
4932.YNL013C	0.818
4932.YOR053W	0.817
4932.YNL335W	0.817
4932.YER088C-A	0.817
4932.YBL113C	0.817
4932.YGL262W	0.816
4932.YBR021W	0.816
4932.YOR366W	0.815
4932.YPR204W	0.814
4932.YML066C	0.813
4932.YAL040C	0.812
4932.YNL184C	0.811
4932.YOR186C-A	0.811
4932.YEL074W	0.81
4932.YHL043W	0.809
4932.YJL037W	0.809
4932.YDR273W	0.808
4932.YCL001W-A	0.808
4932.YLR004C	0.807
4932.YOL038C-A	0.806
4932.YDR271C	0.803
4932.YBR226C	0.803
4932.YDR114C	0.803
4932.YEL076C	0.802
4932.YPL073C	0.802
4932.YHR165W-A	0.8
4932.YCL068C	0.799
4932.YJL129C	0.797
4932.YEL077C	0.796
4932.YAL004W	0.796
4932.YGL003C	0.795
4932.YFR020W	0.793
4932.YHL050C	0.793
4932.YNL145W	0.793
4932.YBR064W	0.792
4932.YCR045W-A	0.791
4932.YGR296W	0.79
4932.YGL235W	0.79
4932.YPL052W	0.788
4932.YLR394W	0.786
4932.YDL024C	0.785
4932.YBR228W	0.783
4932.YLL042C	0.782
4932.YKL224C	0.782
4932.YGL251C	0.782
4932.YJL225C	0.781
4932.YLR366W	0.78
4932.YLR154C-G	0.779
4932.YER088W-B	0.779
4932.YDR537C	0.775
4932.YPL283C	0.775
4932.YOL104C	0.774
4932.YLR339C	0.772
4932.YLR040C	0.771
4932.YGL081W	0.771
4932.YFL040W	0.771
4932.YCR001W	0.771
4932.YDL026W	0.77
4932.YDL034W	0.77
4932.YML087C	0.769
4932.YGR273C	0.769
4932.YHR002W	0.768
4932.YOR298W	0.767
4932.YCR096C	0.765
4932.YGR291C	0.765
4932.YDL068W	0.765
4932.YMR094W	0.764
4932.YLR368W	0.761
4932.YCR040W	0.759
4932.YDR525W	0.759
4932.YML047C	0.759
4932.YIL152W	0.759
4932.YLL059C	0.758
4932.YEL069C	0.758
4932.YOR031W	0.757
4932.YJL077C	0.756
4932.YFR054C	0.755
4932.YER190W	0.755
4932.YBR063C	0.754
4932.YNL204C	0.754
4932.YMR279C	0.753
4932.YKL044W	0.753
4932.YDR327W	0.752
4932.YIL068W-A	0.751
4932.YCR104W	0.751
4932.YGL052W	0.749
4932.YOL085C	0.748
4932.YBR292C	0.748
4932.YGL089C	0.748
4932.YHR054C	0.747
4932.YHR219W	0.747
4932.YGR022C	0.745
4932.YBR277C	0.745
4932.YNL285W	0.745
4932.YMR153C-A	0.745
4932.YJL206C	0.744
4932.YGR069W	0.744
4932.YMR031W-A	0.743
4932.YLR162W-A	0.743
4932.YMR119W-A	0.742
4932.YCR039C	0.741
4932.YCL048W	0.74
4932.YNL226W	0.739
4932.YKR106W	0.739
4932.YOR024W	0.738
4932.YIL164C	0.738
4932.YJR107W	0.737
4932.YDR029W	0.737
4932.YLR349W	0.737
4932.YLR317W	0.737
4932.YLR146W-A	0.737
4932.YPR158W	0.736
4932.YNL130C-A	0.736
4932.YNL043C	0.735
4932.YGL218W	0.733
4932.YNL019C	0.731
4932.YML101C-A	0.73
4932.YLL065W	0.73
4932.YDL244W	0.729
4932.YNL012W	0.729
4932.YLR312C	0.727
4932.YEL057C	0.727
4932.YJR037W	0.725
4932.YIL139C	0.724
4932.YJR162C	0.724
4932.YPL277C	0.722
4932.YIR042C	0.721
4932.YLR465C	0.721
4932.YLL047W	0.72
4932.YNL034W	0.719
4932.YDR154C	0.719
4932.YFR022W	0.719
4932.YDR126W	0.717
4932.YLR308W	0.716
4932.YIL028W	0.714
4932.YOR389W	0.712
4932.YLR463C	0.712
4932.YGR066C	0.71
4932.YHR213W-A	0.708
4932.YDL138W	0.707
4932.YFR029W	0.706
4932.YFL015C	0.706
4932.YMR057C	0.706
4932.YPL044C	0.702
4932.YLR458W	0.701
4932.YIL171W-A	0.7
4932.YMR063W	0.697
4932.YAL066W	0.696
4932.YFR012W	0.695
4932.YDL039C	0.695
4932.YIL006W	0.695
4932.YJL127C-B	0.693
4932.YJR094C	0.693
4932.YLR013W	0.693
4932.YDR102C	0.692
4932.YLL033W	0.69
4932.YMR135W-A	0.689
4932.YDR360W	0.689
4932.YOR161W-A	0.687
4932.YHR157W	0.685
4932.YGR114C	0.684
4932.YPR193C	0.683
4932.YPR194C	0.683
4932.YDL049C	0.682
4932.YHR211W	0.682
4932.YLR159W	0.682
4932.YLR161W	0.682
4932.YNL332W	0.68
4932.YFR032C	0.679
4932.YER039C-A	0.679
4932.YNL028W	0.678
4932.YHR125W	0.677
4932.YOR329W-A	0.676
4932.YBR121C-A	0.676
4932.YBL089W	0.676
4932.YLR379W	0.674
4932.YKL202W	0.673
4932.YDR104C	0.673
4932.YDL154W	0.673
4932.YOL014W	0.672
4932.YML023C	0.671
4932.YNR072W	0.67
4932.YLR232W	0.67
4932.YLR202C	0.669
4932.YCR106W	0.668
4932.YBR240C	0.667
4932.YCL076W	0.666
4932.YMR158W-B	0.665
4932.YDR366C	0.665
4932.YJR155W	0.664
4932.YDR374W-A	0.664
4932.YCL073C	0.662
4932.YBR004C	0.662
4932.YNL296W	0.66
4932.YBR196C-A	0.66
4932.YJR005C-A	0.66
4932.YDR336W	0.66
4932.YBL039W-B	0.658
4932.YOR381W	0.658
4932.YOR338W	0.658
4932.YFR057W	0.657
4932.YGL088W	0.656
4932.YHR173C	0.656
4932.YCR025C	0.656
4932.YPR076W	0.655
4932.YAL059C-A	0.655
4932.YGR018C	0.655
4932.YDR263C	0.652
4932.YDL243C	0.652
4932.YAL064C-A	0.652
4932.YPL164C	0.649
4932.YBL091C-A	0.648
4932.YDR501W	0.648
4932.YJR120W	0.647
4932.YPR016W-A	0.646
4932.YPL257W	0.646
4932.YDR182W-A	0.646
4932.YJL223C	0.645
4932.YPR050C	0.645
4932.YDL162C	0.644
4932.YJL216C	0.644
4932.YGL138C	0.642
4932.YKR053C	0.641
4932.YPR150W	0.64
4932.YPR087W	0.64
4932.YKR005C	0.639
4932.YOR300W	0.638
4932.YNL017C	0.637
4932.YMR013W-A	0.637
4932.YLR364C-A	0.636
4932.YER066C-A	0.633
4932.YPR027C	0.633
4932.YER147C-A	0.632
4932.YMR013C	0.631
4932.YPL033C	0.63
4932.YBR300C	0.628
4932.YOR009W	0.628
4932.YHL005C	0.627
4932.YLR399W-A	0.626
4932.YLR157C	0.626
4932.YKL115C	0.625
4932.YER066W	0.624
4932.YKR098C	0.623
4932.YPR077C	0.623
4932.YLR062C	0.622
4932.YOR068C	0.622
4932.YGL193C	0.621
4932.YOR010C	0.621
4932.YDR246W-A	0.62
4932.YCL022C	0.618
4932.YPL039W	0.618
4932.YOR121C	0.618
4932.YPL185W	0.618
4932.YPR123C	0.618
4932.YDR187C	0.617
4932.YOR365C	0.617
4932.YHR021W-A	0.616
4932.YNR001W-A	0.615
4932.YPL165C	0.615
4932.YML100W-A	0.614
4932.YLR402W	0.614
4932.YDR136C	0.613
4932.YOR379C	0.612
4932.YJL182C	0.611
4932.YOR268C	0.611
4932.YCR049C	0.611
4932.YLR331C	0.611
4932.YCL065W	0.611
4932.YGL168W	0.61
4932.YLR122C	0.61
4932.YLR334C	0.61
4932.YBR178W	0.609
4932.YOR392W	0.609
4932.YDR112W	0.608
4932.YBL065W	0.608
4932.YBL108W	0.608
4932.YJL185C	0.607
4932.YLR322W	0.607
4932.YDR536W	0.606
4932.YLR302C	0.605
4932.YMR136W	0.605
4932.YAL064W-B	0.605
4932.YDR018C	0.604
4932.YBR165W	0.603
4932.YGL261C	0.603
4932.YAR068W	0.602
4932.YOR263C	0.602
4932.YNL114C	0.601
4932.YOR376W	0.601
4932.YLR046C	0.6
4932.YLR230W	0.6
4932.YOR170W	0.599
4932.YGL041C	0.598
4932.YAL037W	0.598
4932.YJR124C	0.598
4932.YBL062W	0.598
4932.YGL034C	0.598
4932.YJR018W	0.595
4932.YDR387C	0.595
4932.YOL160W	0.594
4932.YHL041W	0.594
4932.YOL035C	0.593
4932.YHR214W-A	0.593
4932.YPR196W	0.592
4932.YNL319W	0.592
4932.YFL012W	0.591
4932.YIL066W-A	0.591
4932.YPR015C	0.591
4932.YJL089W	0.59
4932.YBL083C	0.59
4932.YBR190W	0.59
4932.YGR221C	0.589
4932.YDL169C	0.589
4932.YFL032W	0.588
4932.YMR324C	0.588
4932.YBL108C-A	0.588
4932.YDR526C	0.588
4932.YGL214W	0.588
4932.YLR213C	0.588
4932.YDR541C	0.587
4932.YDR459C	0.587
4932.YKL066W	0.587
4932.YHL047C	0.586
4932.YHL045W	0.586
4932.YOL164W	0.586
4932.YGR230W	0.586
4932.YHL037C	0.586
4932.YLR169W	0.585
4932.YPL114W	0.585
4932.YKL147C	0.584
4932.YIL099W	0.583
4932.YKL162C-A	0.583
4932.YLR318W	0.582
4932.YDR053W	0.582
4932.YMR180C	0.582
4932.YML034C-A	0.582
4932.YDR015C	0.581
4932.YOR139C	0.58
4932.YFL054C	0.579
4932.YHR095W	0.579
4932.YDR157W	0.578
4932.YKL136W	0.578
4932.YOR387C	0.578
4932.YJL135W	0.576
4932.YKL153W	0.576
4932.YGL102C	0.576
4932.YLL044W	0.576
4932.YBL109W	0.575
4932.YHR214C-D	0.575
4932.YCR102W-A	0.575
4932.YDR241W	0.574
4932.YLR434C	0.574
4932.YER119C-A	0.573
4932.YDR223W	0.572
4932.YOR012W	0.572
4932.YBL053W	0.571
4932.YOL050C	0.571
4932.YEL035C	0.57
4932.YOR225W	0.569
4932.YNL089C	0.569
4932.YNR076W	0.567
4932.YDL016C	0.566
4932.YOR318C	0.565
4932.YAR070C	0.564
4932.YHR217C	0.564
4932.YGL170C	0.563
4932.YIL012W	0.563
4932.YBL077W	0.563
4932.YGL015C	0.562
4932.YDR106W	0.562
4932.YDR433W	0.562
4932.YLL030C	0.562
4932.YMR172C-A	0.562
4932.YCR101C	0.561
4932.YPR053C	0.561
4932.YPR130C	0.56
4932.YLR273C	0.56
4932.YBR128C	0.559
4932.YJL211C	0.559
4932.YDR438W	0.558
4932.YNR077C	0.558
4932.YGL146C	0.557
4932.YER091C-A	0.555
4932.YAR047C	0.555
4932.YLR400W	0.555
4932.YGR226C	0.554
4932.YER181C	0.553
4932.YGL033W	0.553
4932.YDR431W	0.553
4932.YGR137W	0.553
4932.YLR227C	0.553
4932.YGR293C	0.552
4932.YNL337W	0.552
4932.YOL162W	0.552
4932.YLL005C	0.551
4932.YHR160C	0.55
4932.YIL029C	0.55
4932.YOR364W	0.549
4932.YGL188C	0.549
4932.YGR225W	0.549
4932.YLR329W	0.549
4932.YDR215C	0.548
4932.YDR118W-A	0.548
4932.YLR294C	0.548
4932.YDR078C	0.548
4932.Q0105	0.547
4932.YOR255W	0.547
4932.Q0060	0.546
4932.YOR008C-A	0.546
4932.YBR116C	0.546
4932.YDR203W	0.546
4932.YOR345C	0.544
4932.YBR219C	0.543
4932.YDL187C	0.543
4932.YJL038C	0.542
4932.YLL064C	0.542
4932.YLR053C	0.542
4932.YMR316C-B	0.542
4932.YPR038W	0.541
4932.YMR193C-A	0.54
4932.YBR301W	0.54
4932.YER044C-A	0.538
4932.YER121W	0.538
4932.YGR294W	0.537
4932.YMR018W	0.537
4932.YMR082C	0.536
4932.YJL142C	0.535
4932.YHR145C	0.534
4932.YPR170C	0.534
4932.YFL051C	0.533
4932.YFL063W	0.533
4932.YNL067W-A	0.533
4932.YBR243C	0.533
4932.YBR012C	0.532
4932.YIL166C	0.531
4932.YIL115W-A	0.531
4932.YAL065C	0.531
4932.YGR051C	0.53
4932.YPL197C	0.53
4932.YMR316C-A	0.53
4932.YOR029W	0.53
4932.YJL064W	0.529
4932.YKL225W	0.528
4932.YOL079W	0.528
4932.YPL056C	0.528
4932.YGR164W	0.527
4932.YEL010W	0.527
4932.YBR203W	0.526
4932.YFR035C	0.526
4932.YIL032C	0.525
4932.YNL203C	0.524
4932.YER046W-A	0.524
4932.YLR012C	0.523
4932.YNL105W	0.523
4932.YGR011W	0.523
4932.YJL120W	0.523
4932.YBR103C-A	0.522
4932.YOL037C	0.522
4932.YNL205C	0.522
4932.YOR235W	0.521
4932.YKR040C	0.521
4932.YDR094W	0.519
4932.YCR050C	0.519
4932.YKL037W	0.517
4932.YNL210W	0.517
4932.YPR192W	0.517
4932.YJR160C	0.517
4932.YNL174W	0.516
4932.YIR020W-A	0.516
4932.YJL052C-A	0.516
4932.YJR157W	0.515
4932.YKL030W	0.515
4932.YIL059C	0.515
4932.YMR151W	0.514
4932.YDR543C	0.514
4932.YHL046C	0.514
4932.YBR174C	0.512
4932.YKR035C	0.51
4932.YGR025W	0.51
4932.YHR153C	0.51
4932.YKR105C	0.508
4932.YFL010W-A	0.507
4932.YDR220C	0.507
4932.YIL100W	0.507
4932.YAL018C	0.507
4932.YLR252W	0.505
4932.YCR097W-A	0.505
4932.YIL013C	0.504
4932.YIL176C	0.504
4932.YIR013C	0.504
4932.YPL035C	0.504
4932.YKR050W	0.504
4932.YFR056C	0.503
4932.YMR304C-A	0.502
4932.YOR008W-B	0.501
4932.YHR130C	0.5
4932.YPR002C-A	0.5
4932.YNL270C	0.5
4932.YPL251W	0.499
4932.YGL042C	0.498
4932.YEL049W	0.496
4932.YPR074W-A	0.495
4932.YCL023C	0.494
4932.YJL067W	0.493
4932.YOR325W	0.493
4932.YDL023C	0.492
4932.YLR461W	0.492
4932.YLR123C	0.492
4932.YIL058W	0.491
4932.YFR012W-A	0.491
4932.YPR012W	0.491
4932.YPL250W-A	0.49
4932.YBR232C	0.49
4932.YIR020C	0.488
4932.YMR086C-A	0.488
4932.YBR209W	0.486
4932.YJL028W	0.485
4932.YBL044W	0.485
4932.Q0275	0.484
4932.YER165C-A	0.484
4932.YLR124W	0.484
4932.YBR186W	0.482
4932.YNL097C-B	0.479
4932.YJL215C	0.477
4932.YAR066W	0.477
4932.YHR214W	0.477
4932.YDR403W	0.476
4932.YBR221W-A	0.475
4932.YAR053W	0.474
4932.YFR009W-A	0.471
4932.YIL086C	0.47
4932.YCL001W-B	0.469
4932.YAR029W	0.468
4932.YLL066W-A	0.467
4932.YDL240C-A	0.466
4932.YGL194C-A	0.466
4932.YDL176W	0.464
4932.YJL150W	0.461
4932.YKR032W	0.461
4932.YDR524C-B	0.459
4932.YGR064W	0.458
4932.YGR039W	0.457
4932.YDR048C	0.457
4932.YGL217C	0.456
4932.YNL338W	0.455
4932.YEL018C-A	0.454
4932.YDR199W	0.454
4932.YDL159W-A	0.453
4932.YAL069W	0.448
4932.YPR096C	0.445
4932.YPR099C	0.441
4932.YAR030C	0.44
4932.YIL102C	0.438
4932.YJL032W	0.436
4932.YNL038W	0.436
4932.YDL245C	0.435
4932.YJR158W	0.435
4932.YIL047C-A	0.435
4932.YNL269W	0.433
4932.YOL166C	0.428
4932.YEL059W	0.427
4932.YGR016W	0.424
4932.YAL064W	0.424
4932.YNL318C	0.424
4932.YAL045C	0.424
4932.YLR342W-A	0.401
4932.YDR406W-A	0.398
4932.YBL112C	0.396
4932.YOR073W-A	0.393
4932.YML116W-A	0.392
4932.YJR150C	0.392
4932.YAL037C-A	0.384
4932.YAL056C-A	0.378
4932.YFR052C-A	0.376
4932.YGR121W-A	0.374
4932.Q0130	0.373
4932.YAL063C	0.369
4932.YBR045C	0.368
4932.YHR071C-A	0.368
4932.YHR182C-A	0.35
4932.YEL023C	0.343
4932.YER130C	0.342
4932.YHR143W	0.34
4932.YBL043W	0.338
4932.YIL020C-A	0.329
4932.YPL038W-A	0.326
4932.YHL002C-A	0.326
4932.YPR195C	0.323
4932.YKL178C	0.323
4932.YNL146C-A	0.322
4932.YLR030W	0.322
4932.YHL048C-A	0.313
4932.YHL009W-A	0.31
4932.YHR032W	0.31
4932.YLR464W	0.31
4932.YGL132W	0.309
4932.YAL063C-A	0.3
4932.YJL221C	0.299
4932.YOR169C	0.29
4932.YBR141W-A	0.286
4932.YMR307C-A	0.284
4932.YKL118W	0.284
4932.YHL009W-B	0.283
4932.YHR070C-A	0.28
4932.YOL026C	0.279
4932.YGR073C	0.277
4932.YIL156W-A	0.274
4932.YMR230W-A	0.264
4932.YOR192C-C	0.26
4932.YFL012W-A	0.241
4932.YPL238C	0.24
4932.YEL075W-A	0.24
4932.YKL096C-B	0.233
4932.YCR024C-B	0.23
4932.YMR100W	0.224
4932.YAL067W-A	0.223
4932.YMR030W-A	0.222
4932.YHL030W-A	0.221
4932.YGL024W	0.22
4932.YJL202C	0.217
4932.YER172C-A	0.215
4932.YBR266C	0.21
4932.YLR154C-H	0.21
4932.YLR156C-A	0.21
4932.YLR157C-C	0.21
4932.YLR159C-A	0.21
4932.YIR039C	0.208
4932.YMR175W-A	0.207
4932.YHL019W-A	0.207
4932.YGR110W	0.205
4932.YEL030C-A	0.203
4932.YGL063W	0.199
4932.YBL100C	0.198
4932.YIR030W-A	0.198
4932.YAL047W-A	0.191
4932.YCL066W	0.191
4932.YBR109W-A	0.189
4932.YDR442W	0.183
4932.YKL083W	0.182
4932.YJL114W	0.162
4932.YLR140W	0.156
4932.YAR019W-A	0.153
4932.YDL158C	0.141
4932.YDR534C	0.139
4932.YKR051W	0.138
4932.Q0065	0.137
4932.YER087C-A	0.135
4932.YMR290W-A	0.135
4932.YLR154W-C	0.13
4932.YIR019C	0.123
4932.YOR203W	0.116
4932.YNL150W	0.111
4932.Q0110	0.111
4932.YPR200C	0.109
4932.YNR003W-A	0.107
4932.YHR137C-A	0.093
4932.YLR157W-E	0.09
4932.YNL171C	0.09
4932.YJL220W	0.09
4932.YGL176C	0.087
4932.YIR040C	0.085
4932.YKL223W	0.085
4932.YLR111W	0.084
4932.YPL200W	0.077
4932.YGR031C-A	0.076
4932.YCL046W	0.075
4932.YIR020C-B	0.074
4932.YEL064C	0.073
4932.YPR121W	0.071
4932.YOR293C-A	0.064
4932.YLR152C	0.063
4932.YAL068C	0.052
4932.YOL132W	0.049
4932.YNL237W	0.048
4932.Q0055	0.047
4932.YJL022W	0.034
4932.YNL277W-A	0.031
4932.YKL111C	0.026
4932.YLR307C-A	0.026
4932.YIL177W-A	0.026
4932.YJL225W-A	0.026
4932.YDR545C-A	0.022
4932.YEL077W-A	0.022
4932.YER190C-B	0.022
4932.YGR296C-B	0.022
4932.YLR466C-A	0.022
4932.YLR467C-A	0.022
4932.YOR396C-A	0.022
4932.YPL283W-B	0.022
4932.YPR204C-A	0.022
4932.YCR089W	0.021
4932.YJL113W	0.017
4932.YHR028W-A	0.016
4932.YGL109W	0.009
4932.Q0070	0.006
4932.YPR142C	0.003
4932.YGR115C	0.002
